"","journal","pvalue","pubmedID","year","abstract","title"
"11","JAMA.10","0.05",10838652,2000,"Approximately 10 million cars with automatic shoulder belt systems are currently in use in the United States. However, reports on the effectiveness of such restraints have yielded conflicting results.To determine the effectiveness of automatic shoulder belt systems in reducing the risk of injury and death among front-seat passenger vehicle occupants.Analysis of data collected from the 1993-1996 National Highway Traffic Safety Administration Crashworthiness Data System on front-seat occupants involved in 25,811 tow-away crashes of passenger cars, light trucks, vans, and sport utility vehicles.Death and serious injury to specific body areas by use of manual lap and shoulder belts, automatic shoulder belts with manual lap belts, or automatic shoulder belts without lap belts, compared with no restraint use.Use of automatic shoulder belts without lap belts was associated with a decrease in the risk of death vs no restraint use but was not statistically significant for all crashes (odds ratio [OR], 0.66; 95% confidence interval [CI], 0.42-1.06) or for frontal crashes (OR, 0.71; 95% CI, 0.38-1.35) after adjustment for occupant age, sex, vehicle year, air-bag deployment, estimated change in vehicle speed during the crash, and principal direction of force. This association was significantly weaker than the 86% lower risk observed for use of automatic shoulder belts with lap belts (OR, 0.14; 95% CI, 0.07-0.26 vs no restraint; P<.05). Use of automatic shoulder belts without lap belts was associated with an increased risk of serious chest (OR, 2.66; 95% CI, 1.11-6.35) and abdominal (OR, 2.06; 95% CI, 1.004-4.22) injuries for all crashes.These data indicate that improperly used automatic restraint systems may be less effective than properly used systems and are associated with an increased risk of serious chest and abdominal injuries. Given the continued widespread use of these automatic systems, educational programs may be warranted. JAMA. 2000;283:2826-2828","Effectiveness of automatic shoulder belt systems in motor vehicle crashes."
"12","JAMA.10","0.05",10838652,2000,"Approximately 10 million cars with automatic shoulder belt systems are currently in use in the United States. However, reports on the effectiveness of such restraints have yielded conflicting results.To determine the effectiveness of automatic shoulder belt systems in reducing the risk of injury and death among front-seat passenger vehicle occupants.Analysis of data collected from the 1993-1996 National Highway Traffic Safety Administration Crashworthiness Data System on front-seat occupants involved in 25,811 tow-away crashes of passenger cars, light trucks, vans, and sport utility vehicles.Death and serious injury to specific body areas by use of manual lap and shoulder belts, automatic shoulder belts with manual lap belts, or automatic shoulder belts without lap belts, compared with no restraint use.Use of automatic shoulder belts without lap belts was associated with a decrease in the risk of death vs no restraint use but was not statistically significant for all crashes (odds ratio [OR], 0.66; 95% confidence interval [CI], 0.42-1.06) or for frontal crashes (OR, 0.71; 95% CI, 0.38-1.35) after adjustment for occupant age, sex, vehicle year, air-bag deployment, estimated change in vehicle speed during the crash, and principal direction of force. This association was significantly weaker than the 86% lower risk observed for use of automatic shoulder belts with lap belts (OR, 0.14; 95% CI, 0.07-0.26 vs no restraint; P<.05). Use of automatic shoulder belts without lap belts was associated with an increased risk of serious chest (OR, 2.66; 95% CI, 1.11-6.35) and abdominal (OR, 2.06; 95% CI, 1.004-4.22) injuries for all crashes.These data indicate that improperly used automatic restraint systems may be less effective than properly used systems and are associated with an increased risk of serious chest and abdominal injuries. Given the continued widespread use of these automatic systems, educational programs may be warranted. JAMA. 2000;283:2826-2828","Effectiveness of automatic shoulder belt systems in motor vehicle crashes."
"13","Lancet","1.00E-04",10859038,2000,"In acute coronary syndrome without ST elevation, the role of unfractionated and low-molecular-weight heparin in aspirin-treated patients remains unclear, and there is conflicting evidence regarding the efficacy and safety of low-molecular-weight heparin (LMWH) relative to unfractionated heparin. We did a systematic overview of the randomised trials to assess the effect of unfractionated heparin and LMWH on death, myocardial infarction, and major bleeding.Randomised trials comparing unfractionated heparin or LMWH with placebo or untreated control, or comparing unfractionated heparin with LMWH, for the short-term and long-term management of patients with acute coronary syndrome without ST elevation, were identified by electronic and manual searches and through contact with experts and industry representatives. Odds ratios for death, myocardial infarction, and major bleeding were calculated for each trial, and results for the individual trials were combined by a modification of the Mantel-Haenszel method.12 trials, involving a total of 17157 patients, were included. The summary odds ratio (OR) for myocardial infarction or death during short-term (up to 7 days) unfractionated heparin or LMWH compared with placebo or untreated control was 0.53 (95% CI 0.38-0.73; p=0.0001) or 29 events prevented per 1000 patients treated; during short-term LMWH compared with unfractionated heparin was 0.88 (0.69-1.12; p=0.34); and during long-term LMWH (up to 3 months) compared with placebo or untreated control was 0.98 (0.81-1.17; p=0.80). Long-term LMWH was associated with a significantly increased risk of major bleeding (OR 2.26, [95% CI 1.63-3.14], p<0.0001), which is equivalent to 12 major bleeds per 1000 patients treated.In aspirin-treated patients with acute coronary syndrome without ST elevation, short-term unfractionated heparin or LMWH halves the risk of myocardial infarction or death. There is no convincing difference in efficacy or safety between LMWH and unfractionated heparin. Long-term LMWH has not been proven to confer benefit additional to aspirin and there is no evidence to support its use after the first 7 days.","Unfractionated heparin and low-molecular-weight heparin in acute coronary syndrome without ST elevation: a meta-analysis."
"14","Lancet.5","1.00E-04",10859038,2000,"In acute coronary syndrome without ST elevation, the role of unfractionated and low-molecular-weight heparin in aspirin-treated patients remains unclear, and there is conflicting evidence regarding the efficacy and safety of low-molecular-weight heparin (LMWH) relative to unfractionated heparin. We did a systematic overview of the randomised trials to assess the effect of unfractionated heparin and LMWH on death, myocardial infarction, and major bleeding.Randomised trials comparing unfractionated heparin or LMWH with placebo or untreated control, or comparing unfractionated heparin with LMWH, for the short-term and long-term management of patients with acute coronary syndrome without ST elevation, were identified by electronic and manual searches and through contact with experts and industry representatives. Odds ratios for death, myocardial infarction, and major bleeding were calculated for each trial, and results for the individual trials were combined by a modification of the Mantel-Haenszel method.12 trials, involving a total of 17157 patients, were included. The summary odds ratio (OR) for myocardial infarction or death during short-term (up to 7 days) unfractionated heparin or LMWH compared with placebo or untreated control was 0.53 (95% CI 0.38-0.73; p=0.0001) or 29 events prevented per 1000 patients treated; during short-term LMWH compared with unfractionated heparin was 0.88 (0.69-1.12; p=0.34); and during long-term LMWH (up to 3 months) compared with placebo or untreated control was 0.98 (0.81-1.17; p=0.80). Long-term LMWH was associated with a significantly increased risk of major bleeding (OR 2.26, [95% CI 1.63-3.14], p<0.0001), which is equivalent to 12 major bleeds per 1000 patients treated.In aspirin-treated patients with acute coronary syndrome without ST elevation, short-term unfractionated heparin or LMWH halves the risk of myocardial infarction or death. There is no convincing difference in efficacy or safety between LMWH and unfractionated heparin. Long-term LMWH has not been proven to confer benefit additional to aspirin and there is no evidence to support its use after the first 7 days.","Unfractionated heparin and low-molecular-weight heparin in acute coronary syndrome without ST elevation: a meta-analysis."
"15","Lancet.6","0.34",10859038,2000,"In acute coronary syndrome without ST elevation, the role of unfractionated and low-molecular-weight heparin in aspirin-treated patients remains unclear, and there is conflicting evidence regarding the efficacy and safety of low-molecular-weight heparin (LMWH) relative to unfractionated heparin. We did a systematic overview of the randomised trials to assess the effect of unfractionated heparin and LMWH on death, myocardial infarction, and major bleeding.Randomised trials comparing unfractionated heparin or LMWH with placebo or untreated control, or comparing unfractionated heparin with LMWH, for the short-term and long-term management of patients with acute coronary syndrome without ST elevation, were identified by electronic and manual searches and through contact with experts and industry representatives. Odds ratios for death, myocardial infarction, and major bleeding were calculated for each trial, and results for the individual trials were combined by a modification of the Mantel-Haenszel method.12 trials, involving a total of 17157 patients, were included. The summary odds ratio (OR) for myocardial infarction or death during short-term (up to 7 days) unfractionated heparin or LMWH compared with placebo or untreated control was 0.53 (95% CI 0.38-0.73; p=0.0001) or 29 events prevented per 1000 patients treated; during short-term LMWH compared with unfractionated heparin was 0.88 (0.69-1.12; p=0.34); and during long-term LMWH (up to 3 months) compared with placebo or untreated control was 0.98 (0.81-1.17; p=0.80). Long-term LMWH was associated with a significantly increased risk of major bleeding (OR 2.26, [95% CI 1.63-3.14], p<0.0001), which is equivalent to 12 major bleeds per 1000 patients treated.In aspirin-treated patients with acute coronary syndrome without ST elevation, short-term unfractionated heparin or LMWH halves the risk of myocardial infarction or death. There is no convincing difference in efficacy or safety between LMWH and unfractionated heparin. Long-term LMWH has not been proven to confer benefit additional to aspirin and there is no evidence to support its use after the first 7 days.","Unfractionated heparin and low-molecular-weight heparin in acute coronary syndrome without ST elevation: a meta-analysis."
"16","Lancet.7","0.8",10859038,2000,"In acute coronary syndrome without ST elevation, the role of unfractionated and low-molecular-weight heparin in aspirin-treated patients remains unclear, and there is conflicting evidence regarding the efficacy and safety of low-molecular-weight heparin (LMWH) relative to unfractionated heparin. We did a systematic overview of the randomised trials to assess the effect of unfractionated heparin and LMWH on death, myocardial infarction, and major bleeding.Randomised trials comparing unfractionated heparin or LMWH with placebo or untreated control, or comparing unfractionated heparin with LMWH, for the short-term and long-term management of patients with acute coronary syndrome without ST elevation, were identified by electronic and manual searches and through contact with experts and industry representatives. Odds ratios for death, myocardial infarction, and major bleeding were calculated for each trial, and results for the individual trials were combined by a modification of the Mantel-Haenszel method.12 trials, involving a total of 17157 patients, were included. The summary odds ratio (OR) for myocardial infarction or death during short-term (up to 7 days) unfractionated heparin or LMWH compared with placebo or untreated control was 0.53 (95% CI 0.38-0.73; p=0.0001) or 29 events prevented per 1000 patients treated; during short-term LMWH compared with unfractionated heparin was 0.88 (0.69-1.12; p=0.34); and during long-term LMWH (up to 3 months) compared with placebo or untreated control was 0.98 (0.81-1.17; p=0.80). Long-term LMWH was associated with a significantly increased risk of major bleeding (OR 2.26, [95% CI 1.63-3.14], p<0.0001), which is equivalent to 12 major bleeds per 1000 patients treated.In aspirin-treated patients with acute coronary syndrome without ST elevation, short-term unfractionated heparin or LMWH halves the risk of myocardial infarction or death. There is no convincing difference in efficacy or safety between LMWH and unfractionated heparin. Long-term LMWH has not been proven to confer benefit additional to aspirin and there is no evidence to support its use after the first 7 days.","Unfractionated heparin and low-molecular-weight heparin in acute coronary syndrome without ST elevation: a meta-analysis."
"17","JAMA.8","0.01",10865271,2000,"Rapid time to treatment with thrombolytic therapy is associated with lower mortality in patients with acute myocardial infarction (MI). However, data on time to primary angioplasty and its relationship to mortality are inconclusive.To test the hypothesis that more rapid time to reperfusion results in lower mortality in the strategy of primary angioplasty.Prospective observational study of data collected from the Second National Registry of Myocardial Infarction between June 1994 and March 1998.A total of 661 community and tertiary care hospitals in the United States.A cohort of 27,080 consecutive patients with acute MI associated with ST-segment elevation or left bundle-branch block who were treated with primary angioplasty.In-hospital mortality, compared by time from acute MI symptom onset to first balloon inflation and by time from hospital arrival to first balloon inflation (door-to-balloon time).Using a multivariate logistic regression model, the adjusted odds of in-hospital mortality did not increase significantly with increasing delay from MI symptom onset to first balloon inflation. However, for door-to-balloon time (median time 1 hour 56 minutes), the adjusted odds of mortality were significantly increased by 41% to 62% for patients with door-to-balloon times longer than 2 hours (for 121-150 minutes: odds ratio [OR], 1.41; 95% confidence interval [CI], 1.08-1.84; P=.01; for 151-180 minutes: OR, 1.62; 95% CI, 1.23-2.14; P<.001; and for >180 minutes: OR, 1.61; 95% CI, 1.25-2.08; P<.001).The relationship in our study between increased mortality and delay in door-to-balloon time longer than 2 hours (present in nearly 50% of this cohort) suggests that physicians and health care systems should work to minimize door-to-balloon times and that door-to-balloon time should be considered when choosing a reperfusion strategy. Door-to-balloon time also appears to be a valid quality-of-care indicator. JAMA. 2000.","Relationship of symptom-onset-to-balloon time and door-to-balloon time with mortality in patients undergoing angioplasty for acute myocardial infarction."
"18","JAMA.9","0.001",10865271,2000,"Rapid time to treatment with thrombolytic therapy is associated with lower mortality in patients with acute myocardial infarction (MI). However, data on time to primary angioplasty and its relationship to mortality are inconclusive.To test the hypothesis that more rapid time to reperfusion results in lower mortality in the strategy of primary angioplasty.Prospective observational study of data collected from the Second National Registry of Myocardial Infarction between June 1994 and March 1998.A total of 661 community and tertiary care hospitals in the United States.A cohort of 27,080 consecutive patients with acute MI associated with ST-segment elevation or left bundle-branch block who were treated with primary angioplasty.In-hospital mortality, compared by time from acute MI symptom onset to first balloon inflation and by time from hospital arrival to first balloon inflation (door-to-balloon time).Using a multivariate logistic regression model, the adjusted odds of in-hospital mortality did not increase significantly with increasing delay from MI symptom onset to first balloon inflation. However, for door-to-balloon time (median time 1 hour 56 minutes), the adjusted odds of mortality were significantly increased by 41% to 62% for patients with door-to-balloon times longer than 2 hours (for 121-150 minutes: odds ratio [OR], 1.41; 95% confidence interval [CI], 1.08-1.84; P=.01; for 151-180 minutes: OR, 1.62; 95% CI, 1.23-2.14; P<.001; and for >180 minutes: OR, 1.61; 95% CI, 1.25-2.08; P<.001).The relationship in our study between increased mortality and delay in door-to-balloon time longer than 2 hours (present in nearly 50% of this cohort) suggests that physicians and health care systems should work to minimize door-to-balloon times and that door-to-balloon time should be considered when choosing a reperfusion strategy. Door-to-balloon time also appears to be a valid quality-of-care indicator. JAMA. 2000.","Relationship of symptom-onset-to-balloon time and door-to-balloon time with mortality in patients undergoing angioplasty for acute myocardial infarction."
"19","JAMA.9","0.001",10865271,2000,"Rapid time to treatment with thrombolytic therapy is associated with lower mortality in patients with acute myocardial infarction (MI). However, data on time to primary angioplasty and its relationship to mortality are inconclusive.To test the hypothesis that more rapid time to reperfusion results in lower mortality in the strategy of primary angioplasty.Prospective observational study of data collected from the Second National Registry of Myocardial Infarction between June 1994 and March 1998.A total of 661 community and tertiary care hospitals in the United States.A cohort of 27,080 consecutive patients with acute MI associated with ST-segment elevation or left bundle-branch block who were treated with primary angioplasty.In-hospital mortality, compared by time from acute MI symptom onset to first balloon inflation and by time from hospital arrival to first balloon inflation (door-to-balloon time).Using a multivariate logistic regression model, the adjusted odds of in-hospital mortality did not increase significantly with increasing delay from MI symptom onset to first balloon inflation. However, for door-to-balloon time (median time 1 hour 56 minutes), the adjusted odds of mortality were significantly increased by 41% to 62% for patients with door-to-balloon times longer than 2 hours (for 121-150 minutes: odds ratio [OR], 1.41; 95% confidence interval [CI], 1.08-1.84; P=.01; for 151-180 minutes: OR, 1.62; 95% CI, 1.23-2.14; P<.001; and for >180 minutes: OR, 1.61; 95% CI, 1.25-2.08; P<.001).The relationship in our study between increased mortality and delay in door-to-balloon time longer than 2 hours (present in nearly 50% of this cohort) suggests that physicians and health care systems should work to minimize door-to-balloon times and that door-to-balloon time should be considered when choosing a reperfusion strategy. Door-to-balloon time also appears to be a valid quality-of-care indicator. JAMA. 2000.","Relationship of symptom-onset-to-balloon time and door-to-balloon time with mortality in patients undergoing angioplasty for acute myocardial infarction."
"20","JAMA.5","0.001",10904509,2000,"Previous studies have yielded conflicting data regarding whether a relationship exists between elevated cardiac troponin levels and acute allograft rejection in patients who have received heart transplants.To determine whether cardiac troponin I levels after heart transplantation were associated with a procoagulant microvasculature and long-term allograft outcome.Prospective cohort study with a mean (SE) follow-up of 45.1 (2.5) months. Serum troponin I levels were measured 9.9 (0.2) times per patient during the first 12 months after heart transplantation.Heart transplant center in the United States.A total of 110 consecutive patients who received a heart transplant between 1989 and 1997 and survived at least 1 year after transplantation.Histological and immunohistochemical biopsy findings, development of coronary artery disease (CAD), and graft failure in patients with vs without elevated serum cardiac troponin I levels.All recipients had elevated troponin I levels during the first month after transplantation. Troponin I levels remained persistently elevated during the first 12 months in 56 patients (51%) and became undetectable in 54 patients (49%). Persistently elevated troponin I levels were associated with increasing fibrin deposits in microvasculature and cardiomyocytes (P<.001). Patients with persistently elevated levels of troponin I had significantly increased risk for subsequent development of CAD (odds ratio [OR], 4. 3; 95% confidence interval [CI], 1.8-10.1; P<.001) and graft failure (OR, 3.4; 95% CI, 1.2-9.7; P =.02), and also developed more severe CAD (OR, 4.2; 95% CI, 1.9-9.3; P<.001) and showed more disease progression (OR, 3.7; 95% CI, 1.3-10.4; P =.009).In this study, elevated cardiac troponin I levels, which are considered to be a noninvasive surrogate marker of a procoagulant microvasculature, identified a subgroup of patients with high risk for developing CAD and graft failure after cardiac transplantation. JAMA. 2000;284:457-464","Cardiac-specific troponin I levels and risk of coronary artery disease and graft failure following heart transplantation."
"21","JAMA.6","0.02",10904509,2000,"Previous studies have yielded conflicting data regarding whether a relationship exists between elevated cardiac troponin levels and acute allograft rejection in patients who have received heart transplants.To determine whether cardiac troponin I levels after heart transplantation were associated with a procoagulant microvasculature and long-term allograft outcome.Prospective cohort study with a mean (SE) follow-up of 45.1 (2.5) months. Serum troponin I levels were measured 9.9 (0.2) times per patient during the first 12 months after heart transplantation.Heart transplant center in the United States.A total of 110 consecutive patients who received a heart transplant between 1989 and 1997 and survived at least 1 year after transplantation.Histological and immunohistochemical biopsy findings, development of coronary artery disease (CAD), and graft failure in patients with vs without elevated serum cardiac troponin I levels.All recipients had elevated troponin I levels during the first month after transplantation. Troponin I levels remained persistently elevated during the first 12 months in 56 patients (51%) and became undetectable in 54 patients (49%). Persistently elevated troponin I levels were associated with increasing fibrin deposits in microvasculature and cardiomyocytes (P<.001). Patients with persistently elevated levels of troponin I had significantly increased risk for subsequent development of CAD (odds ratio [OR], 4. 3; 95% confidence interval [CI], 1.8-10.1; P<.001) and graft failure (OR, 3.4; 95% CI, 1.2-9.7; P =.02), and also developed more severe CAD (OR, 4.2; 95% CI, 1.9-9.3; P<.001) and showed more disease progression (OR, 3.7; 95% CI, 1.3-10.4; P =.009).In this study, elevated cardiac troponin I levels, which are considered to be a noninvasive surrogate marker of a procoagulant microvasculature, identified a subgroup of patients with high risk for developing CAD and graft failure after cardiac transplantation. JAMA. 2000;284:457-464","Cardiac-specific troponin I levels and risk of coronary artery disease and graft failure following heart transplantation."
